POLICY_ID;POLICY_IS_RENEWED;POLICY_IS_RENEWED_PROBABILITY
48320;1;0.521807
48321;1;0.669067
48322;1;0.67943
48331;0;0.188346
48332;1;0.689086
48333;1;0.653359
48334;0;0.174935
48339;0;0.265076
48341;0;0.454312
48343;1;0.668585
48344;1;0.556409
48345;1;0.636034
48346;0;0.303039
48355;1;0.62298
48374;1;0.64965
48376;0;0.17237
48385;1;0.690363
48406;1;0.723292
48407;1;0.593312
48408;1;0.648779
48411;0;0.366628
48426;1;0.711875
48427;1;0.749126
48428;1;0.641953
48434;1;0.601919
48436;1;0.657017
48445;0;0.360036
48448;0;0.236884
48451;1;0.738071
48453;1;0.656727
48459;1;0.749126
48466;1;0.71896
48472;1;0.749251
48483;1;0.671353
48487;0;0.456717
48488;1;0.534397
48489;1;0.714773
48502;1;0.735003
48503;1;0.591177
48505;1;0.725254
48516;1;0.627757
48520;1;0.553453
48525;1;0.695295
48527;1;0.565988
48531;1;0.669565
48535;1;0.603666
48538;0;0.339541
48539;1;0.553598
48544;0;0.244139
48546;1;0.581432
48553;1;0.692297
48554;1;0.72252
48558;1;0.754645
48559;1;0.583149
48568;1;0.64159
48572;0;0.395612
48573;0;0.454464
48593;0;0.205535
48599;0;0.444428
48600;0;0.373544
48602;1;0.500918
48606;1;0.739619
48614;1;0.705646
48620;0;0.336006
48621;0;0.445466
48624;1;0.641953
48630;1;0.539616
48636;1;0.675083
48639;0;0.470086
48640;0;0.329012
48644;1;0.654553
48645;1;0.716336
48657;1;0.576055
48660;1;0.653102
48662;1;0.698341
48669;0;0.481134
48672;1;0.628939
48678;1;0.599681
48679;1;0.732108
48683;0;0.264442
48684;0;0.424882
48688;1;0.511221
48690;1;0.668309
48691;0;0.485351
48695;1;0.659323
48699;0;0.32298
48701;0;0.237572
48703;1;0.620978
48706;1;0.637182
48716;1;0.634719
48721;1;0.713949
48724;1;0.698019
48730;0;0.442191
48735;0;0.476066
48737;1;0.753013
48748;1;0.695481
48759;1;0.629751
48768;1;0.539491
48780;1;0.694439
48782;1;0.549324
48784;1;0.643044
48790;1;0.66586
48800;1;0.735323
48802;0;0.407561
48805;1;0.675083
48813;1;0.653788
48817;1;0.609617
48820;1;0.629982
48822;0;0.392159
48827;1;0.597043
48829;1;0.73195
48838;1;0.612195
48843;1;0.718329
48847;1;0.717192
48855;1;0.512031
48870;1;0.704436
48871;1;0.731885
48888;1;0.636844
48893;1;0.704346
48895;1;0.704346
48897;0;0.237948
48909;1;0.680676
48913;1;0.688324
48919;1;0.59331
48920;1;0.711836
48923;1;0.70647
48927;0;0.29636
48948;1;0.683594
48957;1;0.523789
48960;1;0.582953
48969;1;0.694177
48973;1;0.728375
48992;1;0.732867
49000;1;0.635141
49002;1;0.656598
49004;1;0.529244
49005;0;0.426584
49008;0;0.49061
49013;1;0.629218
49029;1;0.628743
49033;1;0.548763
49040;1;0.698653
49041;1;0.664187
49050;1;0.661754
49056;0;0.400496
49058;0;0.211421
49066;1;0.631768
49079;1;0.654796
49081;1;0.663374
49083;0;0.303153
49084;0;0.38818
49086;0;0.327693
49089;1;0.627764
49090;0;0.245354
49092;1;0.513194
49097;1;0.617039
49104;0;0.487668
49105;0;0.206167
49111;1;0.664492
49126;1;0.656598
49129;0;0.221944
49130;1;0.700289
49133;1;0.641953
49136;1;0.678722
49137;1;0.643499
49140;1;0.642596
49150;0;0.482284
49160;0;0.213925
49167;1;0.564163
49174;0;0.394834
49176;1;0.597589
49180;1;0.709749
49186;0;0.423243
49195;1;0.603729
49196;1;0.73467
49197;1;0.61758
49199;0;0.181965
49200;1;0.704346
49205;1;0.648176
49208;1;0.55566
49213;0;0.405824
49214;0;0.442496
49220;1;0.586844
49224;1;0.678722
49226;1;0.664622
49228;1;0.536448
49232;0;0.465843
49236;1;0.60062
49251;0;0.485989
49255;1;0.693408
49256;1;0.654342
49259;1;0.524192
49261;1;0.703828
49262;1;0.640212
49263;0;0.48209
49267;1;0.749251
49282;1;0.675083
49285;1;0.739619
49288;1;0.689086
49290;1;0.708277
49294;1;0.609422
49304;1;0.635248
49309;1;0.650254
49313;1;0.583237
49315;0;0.418635
49320;1;0.695048
49324;1;0.689782
49329;0;0.4834
49335;1;0.630228
49347;1;0.678722
49350;0;0.404327
49353;1;0.666365
49355;0;0.418196
49357;1;0.706074
49361;1;0.619191
49372;1;0.714015
49383;1;0.612522
49386;1;0.71295
49392;0;0.315798
49412;1;0.645276
49413;1;0.594447
49419;1;0.755851
49420;1;0.669846
49425;1;0.602945
49427;0;0.351002
49430;0;0.371004
49437;1;0.685359
49447;1;0.709749
49448;0;0.355338
49453;0;0.469725
49454;1;0.594892
49470;0;0.46073
49481;1;0.738691
49486;1;0.703835
49493;1;0.578739
49503;1;0.540962
49505;1;0.725966
49507;1;0.678722
49514;0;0.437024
49518;1;0.606854
49519;1;0.587518
49520;1;0.608937
49523;0;0.347397
49539;0;0.48114
49540;1;0.556717
49541;1;0.677707
49551;0;0.320265
49552;1;0.689522
49554;1;0.563937
49560;1;0.731517
49561;1;0.656034
49563;1;0.572046
49574;0;0.344594
49575;0;0.350625
49580;0;0.499766
49585;1;0.704346
49593;1;0.630371
49598;1;0.586854
49617;1;0.695373
49619;1;0.579229
49635;1;0.6592
49637;1;0.728069
49638;1;0.662106
49640;1;0.607553
49649;1;0.65986
49650;1;0.695294
49656;0;0.463261
49666;1;0.659225
49669;1;0.615561
49672;0;0.374672
49675;1;0.643891
49678;0;0.389359
49679;0;0.487896
49681;1;0.550271
49683;0;0.461755
49687;0;0.457909
49690;1;0.502388
49693;0;0.47727
49696;0;0.467275
49697;1;0.507992
49706;0;0.342476
49712;1;0.629869
49718;1;0.676539
49725;1;0.652862
49731;1;0.708192
49735;1;0.639937
49741;1;0.60328
49748;1;0.693677
49749;0;0.423872
49755;1;0.664678
49767;0;0.489916
49768;0;0.465372
49770;1;0.673601
49785;1;0.593709
49789;1;0.657167
49790;1;0.572049
49796;1;0.560958
49804;1;0.529041
49808;1;0.617592
49828;1;0.688656
49830;1;0.66717
49834;1;0.666365
49840;1;0.656492
49841;1;0.711836
49859;1;0.618317
49864;1;0.614335
49867;0;0.430064
49875;1;0.612208
49880;1;0.638521
49889;1;0.693677
49891;1;0.653325
49902;0;0.362566
49909;1;0.708514
49910;1;0.63584
49916;1;0.639744
49918;1;0.557679
49924;1;0.689453
49933;1;0.670399
49936;1;0.618909
49945;1;0.626593
49952;0;0.314629
49953;1;0.671228
49957;1;0.689086
49971;1;0.584898
49972;0;0.40026
49974;1;0.675083
49979;1;0.617592
49985;1;0.634465
49991;0;0.497524
49994;1;0.725676
50001;1;0.680676
50003;1;0.641394
50013;1;0.617275
50014;1;0.673144
50017;1;0.68037
50019;1;0.669304
50022;1;0.659669
50024;1;0.584273
50031;1;0.744022
50032;1;0.603228
50038;1;0.743801
50040;1;0.760139
50048;0;0.464558
50055;0;0.479006
50059;1;0.673601
50060;0;0.418001
50063;1;0.677726
50065;1;0.526707
50071;1;0.680795
50084;1;0.675304
50094;1;0.600995
50095;1;0.683886
50104;1;0.661333
50107;1;0.709385
50113;1;0.520032
50116;1;0.629018
50117;1;0.608119
50120;0;0.42765
50122;0;0.389359
50126;1;0.564314
50139;1;0.655135
50143;0;0.475666
50154;1;0.656541
50163;0;0.232394
50175;1;0.688101
50176;1;0.649986
50177;1;0.747871
50183;1;0.632308
50185;1;0.657236
50191;1;0.536996
50192;1;0.541173
50198;1;0.610443
50219;1;0.710629
50228;0;0.447081
50229;0;0.353566
50238;1;0.610079
50242;1;0.753013
50244;1;0.685505
50245;1;0.664492
50248;1;0.753013
50250;1;0.706263
50253;1;0.657687
50256;1;0.584924
50257;0;0.308181
50260;1;0.509152
50262;1;0.685135
50267;0;0.400267
50270;0;0.17199
50286;1;0.653051
50298;1;0.724015
50300;0;0.305126
50305;1;0.641988
50308;1;0.739619
50331;0;0.352697
50334;1;0.639289
50335;1;0.698665
50339;1;0.738561
50342;1;0.601804
50344;1;0.709626
50348;1;0.650856
50365;1;0.670973
50367;1;0.55689
50370;1;0.663048
50376;1;0.565865
50381;1;0.581756
50384;1;0.634622
50385;1;0.698546
50400;1;0.699111
50401;0;0.176224
50405;1;0.651931
50429;1;0.66458
50432;1;0.560565
50433;1;0.740844
50437;1;0.732758
50438;1;0.679321
50452;1;0.745464
50454;0;0.477777
50463;1;0.659225
50471;1;0.605217
50476;1;0.691479
50477;1;0.674784
50484;1;0.678437
50505;1;0.533517
50508;1;0.736808
50510;1;0.633111
50511;1;0.668789
50519;1;0.645952
50523;1;0.57241
50530;1;0.744022
50543;1;0.523738
50560;1;0.675083
50562;0;0.365009
50565;1;0.661281
50569;1;0.606323
50574;1;0.590828
50589;1;0.626676
50593;0;0.484547
50594;0;0.47778
50607;1;0.534938
50608;1;0.71896
50610;1;0.747871
50618;1;0.762049
50628;1;0.594721
50629;1;0.640004
50630;1;0.662948
50637;0;0.239645
50638;0;0.447845
50643;1;0.596845
50648;0;0.49645
50654;1;0.708315
50656;0;0.382668
50666;1;0.629925
50667;1;0.666777
50672;1;0.630754
50682;0;0.397495
50693;1;0.668078
50694;1;0.700451
50698;1;0.626077
50703;0;0.398493
50709;1;0.685505
50711;1;0.661754
50714;0;0.450185
50715;1;0.634465
50716;1;0.530257
50717;1;0.660053
50724;1;0.525517
50727;1;0.513322
50729;0;0.254629
50730;0;0.305275
50731;0;0.468149
50734;1;0.742149
50737;0;0.262988
50744;1;0.659983
50746;1;0.641554
50748;1;0.685474
50757;1;0.632339
50758;1;0.691479
50761;1;0.506167
50767;1;0.548486
50773;1;0.768395
50775;1;0.764806
50799;1;0.572951
50805;1;0.75139
50815;1;0.695294
50816;1;0.632634
50823;1;0.502084
50825;0;0.197048
50827;1;0.70199
50838;0;0.425123
50840;1;0.552207
50841;1;0.55276
50843;0;0.389308
50846;1;0.646955
50854;1;0.628796
50856;0;0.187154
50861;1;0.762905
50864;0;0.357168
50869;1;0.58102
50871;1;0.685359
50872;0;0.49019
50873;1;0.666881
50883;1;0.744022
50886;1;0.634929
50893;1;0.641953
50894;1;0.6956
50899;1;0.772921
50908;0;0.311893
50910;1;0.503149
50924;1;0.678482
50926;0;0.425467
50927;1;0.698665
50928;0;0.353119
50931;1;0.713949
50933;1;0.511145
50935;1;0.67849
50943;1;0.705888
50955;1;0.610368
50956;0;0.4501
50960;0;0.462851
50968;0;0.45088
50974;1;0.675252
50978;0;0.249043
50981;1;0.724015
50984;1;0.639588
50985;1;0.747871
50992;1;0.742492
50998;1;0.751296
51001;1;0.562414
51002;0;0.308292
51007;1;0.615732
51008;1;0.672783
51011;1;0.667673
51016;1;0.610253
51017;1;0.738978
51018;1;0.654215
51026;1;0.600553
51030;1;0.706192
51031;1;0.570614
51036;1;0.571613
51037;1;0.629856
51042;1;0.736727
51046;1;0.679208
51049;1;0.676112
51053;1;0.646803
51056;0;0.399037
51068;1;0.617662
51071;1;0.675137
51073;1;0.621769
51078;1;0.681088
51079;1;0.635141
51084;1;0.697926
51088;1;0.615438
51096;0;0.254177
51108;0;0.400496
51124;1;0.642329
51134;1;0.646892
51140;0;0.304749
51146;1;0.663916
51149;1;0.704346
51152;1;0.652738
51153;1;0.685505
51158;1;0.715567
51160;1;0.563985
51163;1;0.679656
51166;1;0.675083
51169;1;0.643503
51171;0;0.406946
51184;1;0.731517
51189;0;0.494365
51191;1;0.515234
51194;1;0.678722
51205;1;0.630236
51213;0;0.309303
51215;1;0.614797
51216;1;0.627784
51219;0;0.447028
51222;1;0.651993
51232;0;0.492015
51233;1;0.591388
51236;1;0.689359
51239;1;0.704232
51242;1;0.692423
51247;1;0.654342
51251;1;0.679321
51254;1;0.687427
51259;1;0.655291
51261;1;0.523682
51269;0;0.426958
51274;1;0.654342
51280;0;0.392117
51283;1;0.693677
51286;0;0.182529
51291;1;0.630228
51293;1;0.654778
51303;1;0.519723
51308;0;0.471662
51323;1;0.611056
51329;1;0.635141
51338;1;0.626532
51342;1;0.713949
51346;1;0.645761
51347;1;0.639295
51349;1;0.746636
51351;1;0.650539
51359;0;0.468274
51362;1;0.519714
51368;1;0.530092
51380;1;0.716833
51382;1;0.747871
51383;1;0.588515
51384;1;0.642298
51385;1;0.677218
51388;1;0.714993
51389;1;0.598137
51395;1;0.675083
51400;0;0.234977
51407;0;0.227632
51410;1;0.645521
51411;1;0.540711
51417;1;0.739619
51418;0;0.482148
51421;0;0.259139
51425;1;0.664148
51427;1;0.711836
51428;1;0.711232
51429;1;0.67442
51438;1;0.747871
51441;1;0.579933
51442;0;0.460635
51446;1;0.591589
51450;1;0.563102
51455;1;0.643183
51462;0;0.447444
51464;1;0.67918
51466;1;0.622235
51472;1;0.641394
51476;1;0.690777
51486;0;0.224352
51489;1;0.695294
51497;1;0.624449
51524;1;0.584313
51526;1;0.653153
51528;1;0.65964
51534;1;0.642455
51537;1;0.634929
51541;1;0.695764
51545;1;0.640477
51554;1;0.561969
51560;1;0.671229
51571;1;0.771957
51572;1;0.766661
51584;1;0.614329
51590;1;0.695373
51592;1;0.657101
51598;1;0.670524
51608;1;0.636639
51610;1;0.717192
51611;1;0.598918
51613;1;0.698665
51616;1;0.586429
51621;0;0.36917
51622;0;0.267009
51629;1;0.639803
51633;1;0.609445
51634;1;0.628152
51637;1;0.567558
51639;1;0.634929
51640;1;0.749126
51641;1;0.721082
51643;1;0.538523
51644;1;0.659349
51647;1;0.675083
51648;0;0.482282
51650;0;0.193838
51651;1;0.703785
51653;1;0.754032
51656;0;0.377636
51657;1;0.647938
51671;0;0.490642
51675;0;0.41638
51679;1;0.558996
51680;0;0.445022
51683;0;0.398342
51694;1;0.617592
51697;1;0.738561
51705;1;0.652679
51708;1;0.648883
51750;1;0.675083
51756;1;0.718512
51757;1;0.632634
51759;0;0.465836
51762;0;0.493973
51764;1;0.591251
51774;1;0.629746
51782;1;0.695166
51789;1;0.711875
51790;1;0.68322
51791;1;0.657183
51795;1;0.753013
51798;1;0.738561
51799;0;0.194876
51803;1;0.675332
51804;1;0.613633
51808;1;0.698665
51810;1;0.587985
51812;1;0.678722
51818;0;0.489072
51825;1;0.666566
51833;1;0.573559
51834;1;0.705939
51843;1;0.737121
51851;1;0.738899
51866;1;0.613028
51869;0;0.475066
51871;1;0.772921
51873;1;0.581821
51876;0;0.397634
51878;1;0.586856
51884;1;0.700509
51886;1;0.615107
51887;1;0.535575
51888;0;0.465479
51892;1;0.645845
51897;1;0.713338
51899;0;0.487784
51909;1;0.707002
51911;1;0.753013
51918;0;0.223271
51919;1;0.59792
51932;1;0.7514
51942;1;0.606323
51943;1;0.623589
51948;1;0.536781
51952;0;0.449488
51953;0;0.324643
51958;1;0.681113
51959;1;0.603697
51960;1;0.595699
51961;1;0.572658
51966;0;0.328103
51971;1;0.729754
51981;0;0.458259
51987;1;0.653289
51989;0;0.417414
51993;0;0.468717
51994;1;0.655352
52010;0;0.425761
52019;1;0.620465
52023;1;0.688608
52027;1;0.642329
52034;1;0.724015
52035;1;0.711556
52038;1;0.62999
52039;1;0.654063
52042;1;0.598189
52058;0;0.476322
52061;1;0.689416
52062;0;0.420885
52063;1;0.556511
52066;1;0.621989
52069;0;0.28345
52073;1;0.586794
52076;1;0.669846
52080;1;0.684342
52083;0;0.499808
52085;0;0.399633
52089;0;0.457076
52095;1;0.592207
52100;1;0.632474
52101;1;0.501517
52102;1;0.626357
52106;1;0.716833
52107;0;0.428839
52112;1;0.724015
52125;1;0.617275
52129;1;0.709832
52133;1;0.669846
52134;1;0.636661
52135;1;0.673601
52137;1;0.647914
52146;1;0.717788
52150;1;0.675718
52153;1;0.504582
52156;1;0.658323
52158;0;0.444999
52159;1;0.689086
52160;1;0.613633
52165;1;0.709277
52166;1;0.646507
52171;1;0.695374
52175;1;0.620545
52193;1;0.699841
52197;1;0.6911
52201;1;0.582137
52212;1;0.716502
52215;0;0.292697
52229;1;0.702029
52238;1;0.633111
52239;0;0.205446
52240;1;0.609908
52244;1;0.696283
52256;0;0.391189
52257;1;0.743098
52259;1;0.66586
52262;1;0.734141
52268;0;0.383231
52273;1;0.695295
52277;1;0.706594
52279;1;0.747871
52281;1;0.683547
52283;1;0.567505
52286;1;0.745258
52291;1;0.704698
52295;1;0.742797
52298;0;0.215345
52299;0;0.457242
52301;1;0.734141
52306;1;0.666963
52309;1;0.624538
52310;1;0.6626
52311;1;0.743707
52313;1;0.755944
52314;1;0.747871
52315;1;0.689496
52317;1;0.739619
52322;1;0.659684
52325;1;0.639803
52332;0;0.204721
52334;1;0.630577
52335;1;0.642277
52336;1;0.580529
52337;1;0.541778
52363;0;0.269597
52365;1;0.743256
52375;1;0.706207
52378;1;0.702758
52381;1;0.542279
52383;0;0.425901
52386;1;0.596591
52394;0;0.410151
52399;1;0.718964
52401;0;0.383351
52406;1;0.747871
52407;1;0.520046
52409;1;0.754645
52416;1;0.702357
52425;1;0.627784
52429;0;0.317904
52431;1;0.648686
52441;1;0.653802
52443;1;0.755944
52454;0;0.177998
52456;1;0.734141
52459;1;0.706263
52462;1;0.754499
52464;1;0.695373
52466;1;0.722549
52472;1;0.736892
52476;0;0.212912
52483;1;0.629615
52484;1;0.568625
52488;1;0.634567
52492;0;0.345712
52496;0;0.360036
52502;0;0.414008
52510;0;0.418367
52514;1;0.583039
52521;1;0.701694
52523;1;0.647543
52526;1;0.62603
52539;0;0.211666
52544;1;0.645603
52545;1;0.705888
52549;1;0.646469
52557;1;0.581584
52564;1;0.612466
52568;1;0.57535
52575;1;0.589709
52583;0;0.285257
52591;1;0.700144
52598;0;0.288697
52607;1;0.623441
52614;1;0.6136
52622;1;0.629872
52630;1;0.652356
52637;1;0.589645
52648;1;0.562249
52650;1;0.685505
52655;1;0.739619
52657;1;0.680676
52658;1;0.620594
52660;1;0.685359
52662;1;0.649969
52664;1;0.702407
52667;1;0.692262
52670;1;0.646859
52672;1;0.66141
52679;0;0.338111
52682;1;0.692377
52683;0;0.412645
52685;1;0.598447
52696;1;0.631489
52705;0;0.34317
52707;1;0.543571
52709;1;0.753295
52717;1;0.602301
52720;0;0.448378
52721;1;0.718642
52735;1;0.708978
52736;1;0.622434
52747;1;0.52195
52755;1;0.655805
52758;0;0.333641
52766;1;0.73317
52769;1;0.606524
52781;1;0.632555
52782;0;0.385392
52784;1;0.704116
52785;1;0.618861
52799;0;0.454557
52800;0;0.418378
52806;1;0.632339
52807;1;0.61899
52813;1;0.760123
52817;1;0.738561
52831;1;0.572598
52833;1;0.754563
52838;1;0.774643
52843;1;0.743589
52861;1;0.755944
52862;1;0.692377
52864;1;0.750733
52867;0;0.33772
52871;1;0.655135
52872;1;0.692377
52875;1;0.751333
52878;1;0.567557
52883;0;0.197885
52887;1;0.688084
52889;1;0.61745
52894;1;0.634905
52895;1;0.534148
52899;1;0.670514
52902;0;0.290513
52909;1;0.62804
52910;1;0.734141
52925;0;0.3787
52927;1;0.629218
52928;1;0.503197
52935;0;0.338602
52937;1;0.739619
52959;1;0.714993
52966;1;0.645899
52973;1;0.700692
52984;1;0.722434
52988;1;0.753013
52989;1;0.605148
52995;1;0.74397
53002;0;0.172193
53015;1;0.653377
53016;0;0.300673
53017;1;0.636865
53023;0;0.300673
53025;1;0.534822
53028;1;0.592637
53032;1;0.700814
53038;1;0.533485
53041;1;0.664597
53046;1;0.691771
53064;1;0.632785
53067;1;0.578468
53076;1;0.67545
53078;1;0.628801
53081;1;0.623441
53083;1;0.601913
53092;1;0.659355
53095;1;0.734873
53101;1;0.698872
53110;1;0.541276
53120;0;0.443766
53121;1;0.691094
53126;1;0.604347
53129;1;0.539365
53131;1;0.548566
53132;0;0.45522
53136;1;0.671601
53138;1;0.758258
53146;1;0.5781
53149;1;0.706207
53160;1;0.610628
53169;1;0.669846
53173;1;0.724015
53175;0;0.24135
53178;1;0.637515
53184;1;0.662574
53185;1;0.713164
53188;1;0.675238
53190;1;0.748401
53197;1;0.688582
53205;1;0.772921
53210;1;0.772921
53216;1;0.629018
53234;1;0.503173
53235;1;0.56092
53243;1;0.61187
53246;1;0.724578
53247;1;0.655311
53265;1;0.715312
53267;1;0.651569
53273;1;0.615308
53279;1;0.599097
53285;1;0.64511
53297;1;0.721092
53300;1;0.676238
53305;1;0.709308
53308;0;0.489137
53309;1;0.621392
53328;1;0.674688
53332;1;0.557355
53335;0;0.451311
53337;1;0.642102
53346;1;0.578085
53351;1;0.681016
53362;0;0.444
53365;0;0.172313
53366;1;0.704883
53368;0;0.431651
53374;1;0.669672
53376;1;0.514953
53381;1;0.548705
53392;0;0.333326
53396;0;0.466632
53401;0;0.346842
53406;1;0.766934
53421;1;0.539557
53433;1;0.669515
53435;1;0.71025
53437;0;0.3791
53438;1;0.561681
53439;0;0.403861
53442;1;0.613417
53447;1;0.669644
53449;1;0.667984
53471;1;0.749126
53480;0;0.34147
53489;1;0.624741
53497;1;0.638521
53500;0;0.315204
53501;1;0.733419
53502;0;0.401817
53505;1;0.71184
53508;1;0.620385
53515;1;0.616769
53517;1;0.705444
53518;1;0.740844
53521;1;0.604825
53532;1;0.651897
53545;1;0.765922
53556;0;0.187154
53561;1;0.553384
53578;1;0.673018
53581;1;0.632765
53582;1;0.601435
53586;1;0.723624
53591;0;0.446187
53592;0;0.490267
53593;1;0.635248
53596;1;0.595675
53599;1;0.768277
53600;1;0.538613
53601;1;0.621194
53606;1;0.602368
53617;1;0.66034
53623;1;0.680243
53627;0;0.403171
53639;1;0.695295
53650;0;0.466561
53654;1;0.673697
53663;1;0.55144
53665;1;0.727355
53669;1;0.627491
53670;1;0.664492
53679;1;0.632197
53684;1;0.648667
53686;0;0.354455
53691;1;0.726288
53702;0;0.465922
53709;1;0.700692
53715;1;0.745939
53724;1;0.754645
53731;1;0.666777
53736;1;0.678722
53764;1;0.668172
53765;1;0.670787
53779;1;0.562958
53782;1;0.68096
53786;1;0.675083
53788;1;0.74742
53796;0;0.318867
53804;1;0.735311
53817;1;0.629218
53824;1;0.641953
53832;1;0.586969
53835;1;0.720887
53838;1;0.763318
53839;1;0.606323
53843;1;0.700841
53844;1;0.677167
53846;1;0.544549
53848;1;0.513399
53851;1;0.747871
53853;1;0.675624
53859;1;0.752414
53874;0;0.417374
53881;1;0.641308
53882;0;0.290596
53883;1;0.679087
53892;1;0.754639
53893;1;0.724015
53897;1;0.649436
53899;1;0.583849
53900;1;0.702713
53901;1;0.69245
53902;1;0.665753
53903;1;0.737962
53904;1;0.659702
53908;1;0.628104
53925;1;0.678582
53928;0;0.321331
53929;1;0.622635
53930;1;0.705888
53949;1;0.67918
53960;1;0.593177
53961;1;0.670399
53964;1;0.694494
53973;1;0.718642
53981;1;0.675689
53982;1;0.766661
53986;1;0.678184
53993;0;0.475098
53995;1;0.72977
54004;1;0.617859
54009;0;0.474303
54016;1;0.549693
54022;1;0.693251
54023;1;0.73467
54032;0;0.271269
54035;1;0.591092
54041;1;0.753013
54047;1;0.66091
54048;1;0.647938
54058;1;0.649949
54062;1;0.714707
54065;1;0.673942
54066;1;0.655383
54068;1;0.679321
54078;1;0.744215
54081;0;0.424284
54086;1;0.699074
54087;1;0.612046
54088;1;0.704139
54089;0;0.346914
54092;1;0.645598
54093;1;0.639295
54100;1;0.642329
54113;1;0.505779
54114;1;0.676429
54119;1;0.666817
54125;1;0.738561
54138;1;0.59342
54144;1;0.621294
54154;1;0.7509
54158;1;0.66586
54160;0;0.283572
54161;0;0.37408
54166;1;0.60312
54169;0;0.43468
54171;0;0.294393
54177;1;0.62265
54181;0;0.185468
54195;1;0.69285
54197;1;0.710413
54207;1;0.678818
54209;1;0.75139
54212;0;0.408042
54213;1;0.510981
54226;1;0.64608
54229;0;0.323952
54230;1;0.577459
54231;0;0.251977
54237;1;0.53314
54247;1;0.685631
54253;0;0.351438
54254;1;0.611436
54269;1;0.652047
54275;0;0.317902
54277;1;0.670926
54285;1;0.658639
54291;1;0.593152
54297;1;0.536597
54304;0;0.304531
54307;1;0.607575
54308;1;0.503858
54313;0;0.426541
54316;1;0.526676
54324;1;0.739619
54333;1;0.724557
54341;1;0.556996
54350;1;0.649492
54352;1;0.724113
54357;1;0.722006
54358;1;0.565378
54359;1;0.64406
54367;1;0.745421
54404;1;0.713949
54409;1;0.619626
54412;0;0.454387
54413;1;0.685505
54416;0;0.431447
54417;1;0.671073
54429;1;0.616379
54432;0;0.209193
54433;1;0.686084
54441;0;0.299807
54448;0;0.36956
54454;1;0.668429
54455;1;0.631267
54459;1;0.567482
54466;1;0.669119
54470;1;0.688959
54473;0;0.461384
54483;1;0.681545
54486;1;0.701468
54489;1;0.626538
54491;1;0.653064
54493;1;0.698665
54494;1;0.603666
54506;1;0.614253
54514;1;0.528633
54515;0;0.210785
54516;1;0.628231
54518;0;0.174599
54519;1;0.752742
54527;1;0.656492
54529;1;0.758052
54533;1;0.574179
54534;0;0.225134
54536;0;0.321406
54537;1;0.739619
54540;1;0.643855
54554;0;0.357081
54556;1;0.543161
54557;1;0.603031
54561;0;0.347458
54562;1;0.721149
54564;1;0.585214
54567;0;0.418977
54569;1;0.739619
54572;1;0.638698
54576;1;0.744022
54590;1;0.659128
54591;0;0.174437
54593;1;0.634761
54600;1;0.634546
54609;0;0.368617
54610;1;0.636257
54613;1;0.754563
54621;0;0.218382
54623;1;0.732751
54625;1;0.736222
54628;1;0.688386
54632;1;0.617592
54633;0;0.297538
54634;1;0.571402
54635;1;0.766342
54636;1;0.521414
54641;1;0.695295
54642;1;0.731885
54645;1;0.634485
54656;1;0.638973
54662;1;0.747625
54672;1;0.646843
54673;1;0.759263
54680;1;0.756434
54683;0;0.373034
54690;1;0.75272
54693;1;0.607546
54699;1;0.69458
54701;1;0.571202
54704;1;0.63099
54715;1;0.634929
54720;0;0.38075
54721;1;0.593305
54722;0;0.41918
54732;1;0.613364
54735;1;0.612466
54738;1;0.710728
54741;1;0.663127
54747;1;0.65363
54749;1;0.768395
54768;0;0.449762
54774;1;0.524726
54775;0;0.499011
54778;1;0.677495
54787;1;0.612318
54798;1;0.695295
54799;1;0.667423
54800;0;0.189421
54809;1;0.709277
54819;1;0.65363
54831;1;0.5522
54835;1;0.556796
54841;1;0.617592
54847;1;0.650245
54849;1;0.681125
54850;1;0.554704
54852;1;0.720169
54862;1;0.650782
54864;1;0.599171
54881;1;0.751296
54886;1;0.658696
54890;1;0.607821
54891;1;0.614094
54894;1;0.646954
54899;1;0.712635
54904;1;0.696679
54906;1;0.592631
54913;1;0.60036
54916;0;0.230735
54923;1;0.666365
54924;1;0.735323
54927;1;0.649775
54935;1;0.726601
54941;1;0.700553
54944;1;0.706913
54947;1;0.669644
54948;1;0.676343
54950;1;0.603412
54961;1;0.682171
54976;1;0.765922
54984;1;0.683139
54987;1;0.55314
54989;1;0.64489
54990;1;0.692377
54996;0;0.448049
55000;1;0.743977
55004;1;0.685123
55026;1;0.636979
55028;0;0.468434
55030;1;0.56942
55036;1;0.674447
55038;1;0.617949
55049;1;0.660765
55058;0;0.461675
55071;1;0.641206
55076;1;0.622444
55078;1;0.732301
55085;0;0.189421
55086;1;0.644107
55087;1;0.63481
55103;1;0.712379
55112;1;0.622766
55120;1;0.628742
55122;0;0.220169
55123;1;0.743098
55134;1;0.703345
55139;0;0.213422
55151;0;0.44335
55152;1;0.657473
55159;1;0.607648
55160;0;0.453513
55164;1;0.655597
55165;1;0.518714
55172;1;0.566357
55174;0;0.207597
55181;1;0.738561
55183;1;0.556612
55184;1;0.651581
55187;0;0.424097
55197;1;0.573251
55200;1;0.685571
55201;1;0.758258
55202;0;0.463032
55204;0;0.270029
55209;1;0.608937
55225;1;0.768277
55231;1;0.675252
55239;1;0.639636
55240;1;0.700692
55241;0;0.459539
55245;0;0.419345
55256;1;0.747625
55262;0;0.415787
55279;1;0.627472
55287;1;0.614938
